,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,structure_quality,SALE_PRC
12705,5866,2267,2688,6016.1,55974.5,46392.3,95292.9,48748.5,23799.9,20,0,4,325000.0
11122,4800,1947,0,23804.1,71727.5,1229.0,77460.8,75450.2,3971.8,26,0,4,296000.0
4232,5250,2673,1155,6179.4,13561.0,2801.6,34987.3,11346.8,10545.4,30,0,5,635000.0
7686,7500,1603,12135,16800.3,55956.3,793.4,65197.4,65197.4,2682.2,50,0,4,250000.0
8820,6000,2396,4800,5300.1,16054.7,3238.5,98700.9,51068.1,2260.4,0,0,4,309300.0
4430,6420,2586,70,2231.9,18153.6,1618.9,38927.7,15081.7,5863.8,66,0,4,444000.0
12045,7500,1856,3055,15135.7,46171.5,18401.7,65003.2,30518.0,563.6,48,0,4,327000.0
390,6901,1280,2179,5322.9,17177.3,713.1,59212.4,55488.2,5128.6,64,0,2,252500.0
13741,4795,1568,8068,390.7,37314.1,20578.7,97476.3,46407.6,14518.8,21,0,4,229000.0
7124,8000,1195,1287,11842.3,46069.4,1748.4,61129.1,61129.1,2714.2,60,0,5,156000.0
5913,5092,1810,3409,8512.7,37121.6,26884.5,69330.5,22433.8,1928.0,39,0,4,312000.0
12182,4950,2197,2374,17467.4,58954.5,35168.1,81851.4,42676.6,16948.2,26,0,4,366500.0
8592,5135,2605,3310,8372.4,18268.1,8393.5,104378.7,56264.4,6001.4,0,0,2,330000.0
4806,22656,3128,36712,5777.8,10396.7,7103.5,61560.7,14976.7,11247.8,31,0,4,905000.0
12473,7500,2254,4473,17760.8,45992.2,33832.7,77201.4,32393.1,7871.8,40,0,4,395000.0
11551,6250,1602,6120,6990.4,50453.6,18637.4,65884.0,37552.6,2309.4,44,0,4,265000.0
8238,2205,1177,0,5215.7,26428.2,6094.0,97009.9,47206.9,8055.2,21,0,2,126000.0
8044,5366,3373,36432,6647.7,48668.1,37659.1,94233.8,45303.2,19758.2,5,0,4,480000.0
13630,5000,3131,1307,4309.0,44026.3,25674.7,103173.2,52154.6,21271.9,1,0,4,424000.0
3993,3500,880,2398,1399.3,4492.2,3013.7,27466.8,8292.2,16605.6,54,0,2,150100.0
11834,6900,2821,4890,9994.9,63769.7,33500.6,80832.0,47476.4,9865.5,13,0,4,393000.0
11918,9425,2797,53116,17139.6,58168.7,30810.3,77728.3,40347.2,13212.7,24,0,4,480000.0
13307,7725,2701,22255,864.1,38240.6,25544.7,92197.9,41380.7,12176.8,25,0,4,349000.0
6609,5000,1946,4998,1169.4,43011.0,9457.3,54418.7,34428.9,680.7,4,0,5,432500.0
5319,8250,1578,0,10704.9,19756.1,8055.9,83277.8,33198.3,3130.0,23,0,2,245000.0
13711,6374,1531,2854,4797.4,33351.5,16165.7,95885.1,44942.3,10668.9,26,0,4,270000.0
7119,8295,1379,1660,10291.5,43354.4,2943.7,59920.2,59920.2,2311.1,42,0,5,188000.0
2421,8040,1717,1740,1299.6,21209.7,3682.1,15010.3,15010.3,3850.7,55,0,2,180000.0
5604,15250,2734,37378,3858.5,24794.4,20395.0,75728.9,24663.9,3613.3,32,0,4,480000.0
1750,6000,1338,5844,9031.7,28636.9,6465.4,36348.8,36348.8,396.5,26,0,2,239000.0
13683,6422,2271,1885,3540.9,36161.2,17420.8,98931.0,47947.3,13630.5,4,0,4,310000.0
12559,6300,1992,1152,9044.7,54933.1,46860.2,91351.8,45753.4,20831.8,22,0,4,347000.0
12254,5000,1493,912,8760.6,63854.0,43922.8,90614.1,50043.8,24632.3,10,0,4,290000.0
13541,6100,1387,30715,1824.7,43385.1,23668.8,104583.1,53514.1,20802.5,18,0,4,250000.0
338,5500,1245,554,4356.6,14896.8,1526.5,57972.9,53468.6,7776.8,26,0,2,235000.0
8407,31363,1893,25183,18386.4,31587.2,25579.9,121948.5,72360.3,7513.7,34,0,2,298000.0
11855,4810,2090,0,15546.7,61843.7,37342.9,84280.1,45684.7,18451.9,14,0,4,329900.0
1341,6750,1002,0,587.5,40012.5,6593.8,34659.1,33056.6,11728.7,61,0,4,150000.0
13299,13812,2622,26208,3146.5,42807.1,29368.0,96454.6,45829.1,17006.5,25,0,4,398000.0
7982,7950,1639,1580,19621.6,45088.8,2761.9,66446.9,66446.9,726.7,31,0,4,217900.0
12086,8000,1352,3122,19479.9,48487.4,26664.8,71599.2,30676.3,5489.0,44,0,5,290000.0
3640,6600,1541,2188,4285.6,8980.0,6672.6,23238.8,1462.8,13862.3,6,0,4,545000.0
329,7125,1706,44369,3055.5,22492.9,4542.8,56892.2,55251.4,2345.4,26,0,2,315000.0
12305,6380,2741,1504,8158.4,60006.7,46166.3,91910.3,48601.7,23877.7,14,0,4,430000.0
3004,5220,1405,2724,7913.4,15663.8,6062.8,23395.9,5918.4,6708.2,69,0,4,290000.0
6960,8025,2198,24323,10210.7,55125.0,9272.0,49387.7,47146.6,8558.6,61,0,5,350000.0
4090,6500,1532,6794,3197.0,4143.4,1741.9,31822.1,12503.6,18492.7,51,0,2,567500.0
11307,5205,1775,4765,10998.7,74129.6,7782.5,69658.9,64396.5,493.4,14,0,4,350000.0
9828,4500,1565,1280,14412.7,22551.6,15065.6,111145.2,62547.0,3091.9,22,0,2,190000.0
2322,7975,2026,34326,1495.7,20614.2,1268.1,17811.8,17811.8,4952.7,41,0,5,770000.0
6667,4515,4276,1280,4397.5,42321.6,4151.9,47297.4,31903.7,3790.7,1,0,5,1299000.0
7009,7725,1531,21447,11956.1,59021.9,11009.6,53431.0,50593.0,5645.5,60,0,5,275000.0
4197,16580,3648,22238,771.9,7546.9,1477.2,34368.7,13159.1,14984.1,63,0,2,1050000.0
3549,10015,2800,25375,9981.8,16390.6,6887.3,28130.5,6187.0,9378.3,26,0,5,1395000.0
9650,7500,1927,34493,17394.6,23295.5,17878.0,114104.7,65524.4,2127.4,33,0,2,245000.0
8363,7575,1719,1394,8107.6,27870.8,10715.7,93515.5,43079.0,5853.1,27,0,2,245000.0
4203,7000,1797,524,514.3,7248.3,1003.1,33452.3,12214.8,15531.6,59,0,4,500000.0
12979,7875,2135,28634,12019.2,42682.5,35210.6,84479.3,35960.3,10645.4,23,0,4,363000.0
11761,6000,2748,1261,14420.6,62100.4,33394.4,80638.5,44653.1,13281.6,12,0,4,395000.0
12449,7769,2003,0,15320.7,43548.0,33122.1,76221.8,30463.5,5676.1,43,0,4,370000.0
6185,9225,1879,10131,11339.4,38958.2,18363.5,61714.3,21208.1,4770.5,57,0,2,390000.0
1639,8625,1969,5097,5420.3,26996.5,3536.1,31640.2,31640.2,2204.0,16,0,4,489000.0
9130,7500,1467,0,4923.4,18451.5,1022.2,91272.7,43128.4,435.5,12,0,2,252000.0
60,5564,2978,31117,7847.3,1377.8,257.0,59988.7,59988.7,14132.4,9,0,5,1200000.0
1240,8199,1677,1355,3871.0,48972.0,4096.5,44725.4,39674.6,7270.1,54,0,4,224900.0
5760,4750,2212,0,4296.2,32562.8,29373.3,74568.6,24764.6,681.8,29,0,4,341000.0
5136,19889,4171,45169,5854.4,6964.0,6958.6,68314.7,21651.4,17713.9,17,0,5,875000.0
2343,5800,1405,2191,4144.0,24455.2,5759.0,14500.1,14500.1,986.4,82,0,2,150000.0
2120,7500,1367,580,2518.0,35411.0,4170.2,30616.0,28472.9,7034.2,70,1,4,175000.0
1524,8500,2131,935,4781.2,33656.8,1967.0,29699.7,29699.7,4391.8,59,0,4,198000.0
7617,6250,2256,0,11539.8,35159.3,586.8,63369.3,63369.3,1131.4,2,0,2,302000.0
153,8100,2785,10388,5628.4,19112.2,5121.7,47378.9,45171.4,9779.3,26,0,4,289900.0
481,11625,1664,1600,6445.3,23326.0,13.3,41077.2,41077.2,5283.2,63,0,2,250000.0
6122,8250,1605,680,12140.7,40450.3,21396.4,64704.1,22625.2,2207.3,55,0,4,339900.0
7674,8215,1663,0,13060.1,50155.6,1440.0,61989.1,61989.1,2000.7,38,0,5,232000.0
7101,7875,1409,1650,8674.9,42530.5,2770.0,58322.5,58322.5,848.2,58,0,5,187000.0
12112,7500,1376,1485,20005.7,53055.5,27999.2,74183.5,35230.3,9034.7,36,0,5,295000.0
1762,7362,1064,0,3806.8,22785.4,1246.9,36467.1,36467.1,6235.4,30,0,2,245000.0
8942,3657,1739,0,8279.2,13939.5,2833.1,92951.5,46432.4,3450.8,16,0,4,234000.0
7715,7500,1426,2117,14573.1,49033.5,203.4,63650.4,63650.4,4365.2,59,0,5,170000.0
9977,3859,1430,2419,11411.1,34363.0,22887.0,140847.6,92469.6,3216.9,13,0,2,156000.0
12654,7644,2841,31667,9440.6,51621.2,41884.4,93148.2,45535.1,20370.5,18,0,4,446000.0
7479,7800,1780,1460,8677.7,37550.4,5014.6,63259.6,63259.6,2122.0,57,0,4,200000.0
6212,8250,1789,7522,10738.1,38255.4,16661.3,60050.9,20889.2,6073.9,47,0,4,250000.0
4853,18731,4138,45506,4373.8,12826.2,9165.9,60318.9,12665.6,8854.5,26,0,5,1200000.0
2711,6000,1256,3407,5463.8,34032.3,5633.9,34352.4,24196.3,8499.8,60,1,5,285000.0
6766,4000,3220,11332,10935.9,58697.3,14189.2,61987.1,48263.0,5908.0,3,0,5,700000.0
4150,5735,2128,581,4766.6,10930.9,1078.9,29708.8,6252.0,15380.7,30,0,5,710000.0
1333,6750,2181,2787,767.8,40496.0,5366.0,35548.2,32919.2,11874.6,68,0,4,290000.0
13112,9132,2683,4986,8103.3,36320.5,32711.3,74697.5,26136.7,1088.3,37,0,4,455000.0
11046,4350,1936,2004,25899.9,72067.0,2472.3,79619.0,77942.3,1927.7,22,0,4,330000.0
8378,16008,3780,27862,7238.0,31799.1,13645.1,96061.1,45293.4,9458.1,11,0,2,515000.0
9328,14275,2219,28719,13177.1,11283.9,1752.4,83316.3,36309.9,8279.4,38,0,4,350500.0
13086,17400,4189,49819,10190.5,38523.3,34054.0,77769.0,29361.4,4270.4,26,0,4,700000.0
13525,13479,1688,31219,5672.3,44869.9,29596.2,99808.3,49110.2,19798.4,32,0,2,320000.0
10250,5168,2396,2901,17195.5,28337.7,17020.0,134883.9,87025.6,3978.9,4,0,2,255000.0
12711,5200,2257,2695,2122.5,59696.1,49584.0,98742.4,52575.3,27646.6,2,0,2,350000.0
3850,7843,4076,43280,1631.3,1619.5,1631.4,20124.3,9204.7,8929.8,0,0,3,2100000.0
8340,7725,1538,31598,8689.5,27472.0,9488.6,94035.3,43746.7,5961.0,48,0,2,243000.0
4124,7885,1703,583,1365.7,7783.3,171.0,29718.2,7837.7,17040.7,28,0,5,625000.0
12488,7500,2009,29643,16234.2,44452.6,35179.9,78291.1,32312.0,7406.0,37,0,4,369500.0
11555,7875,2457,26734,6655.7,57614.9,26093.5,73286.2,43313.3,4367.6,13,0,4,440000.0
4788,19490,5575,42475,6948.2,4618.5,837.8,35189.2,17268.0,18501.2,26,0,5,2140000.0
2866,6360,1669,1980,5577.8,17878.2,565.3,17282.8,12685.1,671.1,70,0,4,301000.0
11968,5000,2529,0,14986.7,62473.9,33959.4,81175.7,44855.8,13965.3,14,0,4,425000.0
1386,6000,1018,6091,617.2,42970.2,9662.2,35550.7,35550.7,15547.3,63,0,4,178000.0
5941,26736,3895,22672,412.1,27398.8,16528.1,56697.4,9594.7,110.6,16,0,4,850000.0
3067,6834,1655,1931,3390.3,25950.1,587.0,34147.9,15579.0,3222.3,21,0,4,300000.0
12623,7007,3757,3760,8741.6,57782.7,46386.0,91578.7,47256.9,22382.8,0,0,4,585400.0
3629,8320,2317,2195,3720.6,8977.5,4807.1,25182.7,2411.0,14954.7,11,0,5,922000.0
13182,7633,2248,1638,536.2,30094.1,20580.4,83200.6,32188.7,2863.3,17,0,4,312000.0
12466,8700,1906,4320,17558.1,45775.6,34393.5,77648.1,32549.4,7892.0,40,0,4,346000.0
3028,3910,1439,2204,6434.8,17031.7,4739.8,22991.7,7673.8,5050.5,21,0,4,365000.0
2969,6149,2583,15988,10288.3,13671.7,5433.4,17019.1,8408.9,5667.6,70,0,2,199000.0
11664,7001,2934,2200,12878.4,61324.1,32057.8,79365.4,44386.1,11458.9,0,0,2,430300.0
9900,6923,2648,0,23516.6,26054.1,19417.6,122387.6,73752.6,1084.2,8,0,2,225000.0
11145,4500,1808,976,22912.2,75544.0,3429.2,80718.6,77895.6,400.5,20,0,5,335000.0
8646,5000,2176,2110,6844.8,18755.9,7251.0,103099.9,54816.7,6666.1,0,0,2,303000.0
6136,9375,880,10038,12476.1,40672.2,21190.7,64532.0,22848.4,2214.9,6,0,4,305000.0
8801,5253,2493,4188,11369.0,10233.5,2227.5,94459.1,48968.2,5464.6,10,0,2,332000.0
4263,11520,1687,17272,835.4,13837.7,6976.4,44786.6,6316.0,6927.3,61,0,4,590000.0
645,10575,1763,20784,2938.5,25655.8,3812.3,53931.9,53773.8,1911.9,11,0,2,330000.0
13458,5281,2159,0,49.9,48521.9,35452.0,98996.4,49063.8,21939.1,0,0,4,432600.0
2074,3600,1221,774,1650.2,32713.5,7831.6,23934.9,23934.9,5941.3,36,0,1,84000.0
12244,6000,2068,0,8028.5,62565.3,44664.9,91077.9,49539.6,25298.2,0,0,4,419200.0
341,5550,1423,463,4158.2,14651.6,1812.9,58157.8,53560.6,7837.9,11,0,4,303000.0
8041,5078,2839,174,6425.3,46289.6,35666.7,92133.4,42969.0,17409.4,1,0,4,438000.0
1622,5205,1110,0,6964.6,29071.8,2188.4,31057.2,31057.2,191.5,78,0,1,99000.0
7141,8855,1596,2982,9313.6,41673.2,1295.9,60535.9,60535.9,3461.2,61,0,5,205000.0
5796,8800,2589,1896,4126.5,32351.2,30724.7,71870.7,22412.1,2806.7,17,0,4,499900.0
7184,8406,1182,1498,7381.2,39666.8,411.2,59687.0,59687.0,3082.5,30,0,4,185000.0
13003,4056,2027,28941,8880.9,38943.0,30730.4,84360.0,34698.2,9164.6,37,0,4,319000.0
8232,7500,2010,49189,9097.6,29823.7,10161.6,100257.5,49962.2,11981.7,19,0,2,325000.0
5475,17116,2871,30697,3344.5,16077.6,13810.9,73798.3,23680.4,9442.7,38,0,4,515000.0
10281,6664,2258,2552,17886.0,27684.3,16383.1,134108.4,86311.3,3929.7,10,0,2,240000.0
12116,7480,1620,0,19640.4,52565.4,27179.6,73400.4,34742.3,8323.9,21,0,5,340000.0
10367,6876,2190,0,19175.2,27022.6,16161.6,131055.9,83093.6,1853.8,12,0,2,235000.0
12896,5339,2001,2309,15225.9,46378.1,39528.1,84796.1,37601.3,12655.3,31,0,4,310000.0
74,4071,3041,0,6983.6,2603.2,129.8,55477.8,55477.8,12771.4,23,0,5,875000.0
13785,7500,2597,0,2594.8,39645.9,23632.9,97893.2,46862.0,16265.7,20,0,4,345000.0
13833,7505,1828,28762,2252.7,37160.1,23363.7,93883.2,42876.5,12542.0,27,0,4,330000.0
10849,7500,2386,0,8456.6,37507.3,26008.5,143067.5,94361.0,1697.7,23,0,2,240000.0
11372,3405,1467,4246,6177.2,67478.7,4597.1,64273.9,57550.1,4090.7,25,0,5,295000.0
10268,5793,1852,0,15994.4,29571.0,18260.2,135358.7,87304.7,3029.9,6,0,2,215000.0
8633,5000,3131,2110,7001.0,18736.5,7406.8,103245.7,54971.5,6704.4,0,0,2,362000.0
12861,4500,1853,0,11882.1,44268.8,36428.7,85793.2,37510.9,12264.2,27,0,4,255000.0
2051,12600,3456,4144,521.5,23502.4,305.9,27272.3,27272.3,5605.9,82,0,1,310000.0
2541,7436,1871,324,20500.1,1932.8,565.5,30246.2,15664.2,8254.3,37,0,5,1850000.0
1301,9120,989,1409,206.0,40855.8,1866.6,36985.5,31826.8,11741.4,66,1,4,213000.0
5877,36939,4021,31489,2098.2,27229.5,20830.4,60003.7,10396.0,1862.2,36,0,2,850000.0
7368,4950,2028,0,1719.8,22502.1,854.5,62929.6,61793.0,1912.5,3,0,5,390000.0
11622,7703,2413,30161,8895.2,56046.8,25194.3,72521.3,41168.4,6774.5,25,0,4,350000.0
1304,6750,1299,6012,2545.9,38767.7,4308.7,34079.5,31100.7,10067.9,29,1,4,250000.0
8428,39248,3729,40684,1903.1,51775.8,30226.0,126462.1,75410.0,28444.7,12,0,4,480000.0
12670,11262,2365,3187,5754.1,55357.7,45181.4,96203.2,49108.9,24049.3,19,0,4,349900.0
2599,7200,1756,0,15139.3,5134.3,336.5,35831.6,25301.5,17184.2,36,0,5,650000.0
2573,6875,1640,0,14977.1,6872.4,395.7,31839.7,21841.3,13598.0,52,0,4,525000.0
11472,5398,1651,1742,2330.3,58191.6,25537.9,72120.7,45457.7,1748.4,25,0,4,319100.0
3186,16790,2324,744,29.6,24239.0,1644.6,40428.6,17459.7,2576.4,58,0,4,380000.0
12145,5000,2155,1580,20085.6,53601.0,33433.6,79184.3,37934.8,13282.3,23,0,4,334900.0
2768,15600,4522,57377,5301.5,34306.1,17.3,31133.9,25470.4,5424.3,35,1,4,810000.0
4831,22733,2181,19224,3547.4,12260.4,9321.3,62203.7,14191.0,10250.4,41,0,4,550000.0
4223,20000,4155,2908,4054.8,11379.8,2582.1,33976.2,10785.9,12222.7,67,0,4,1360000.0
13451,5281,2159,38962,50.0,49007.8,35803.6,99437.0,49536.6,22442.1,0,0,4,430000.0
2106,6000,1171,4468,836.7,32196.7,3199.3,27617.7,25657.8,3904.4,57,1,4,235000.0
2679,7600,2555,0,17629.6,2577.4,1353.8,22543.8,5160.1,3210.2,40,0,5,1500000.0
10953,12500,4332,40708,27495.5,65499.7,2257.6,75123.2,75123.2,6907.5,26,0,4,625000.0
1387,6600,1104,540,1224.3,42857.1,9210.1,35330.5,35330.5,14935.9,63,0,4,210000.0
13485,5407,3079,3300,439.8,49530.2,36388.7,99634.9,49818.8,22875.5,0,0,4,499000.0
13227,8099,2521,25800,155.9,34137.0,22470.6,88077.9,37137.2,7689.8,16,0,4,515000.0
12441,4182,1290,5927,18434.6,47115.8,28679.4,72942.2,30490.2,6257.9,14,0,4,290000.0
13466,5170,2982,80,205.3,49042.5,35910.3,99360.0,49480.5,22435.3,0,0,4,463900.0
7083,10082,2809,26344,20289.1,62952.8,223.6,66402.4,65673.5,297.8,34,0,5,380000.0
1279,7500,1576,12013,7478.2,53035.3,7101.7,48114.0,44131.1,6666.2,59,0,4,240000.0
804,7500,899,1710,1484.1,39272.7,104.2,44404.8,44404.8,10472.5,63,0,4,75000.0
1555,10875,1295,2756,6223.0,33950.0,2070.1,31187.9,31187.9,4641.7,62,0,4,160000.0
13221,6746,2557,9702,1018.9,33510.8,21658.1,88217.8,37223.7,7339.3,22,0,4,390000.0
11382,3405,1480,2518,7650.7,67187.5,5963.6,63495.5,57365.3,3378.5,24,0,5,285000.0
4566,9975,1252,1669,5496.1,28702.0,2943.9,45874.9,21785.2,2748.9,62,0,4,303000.0
13479,6501,2982,0,305.2,48978.7,35916.6,99231.4,49360.9,22342.2,0,0,4,510700.0
4841,19040,3252,26127,5599.8,11356.4,7641.3,60489.4,13781.6,10098.1,16,0,4,945000.0
3594,5000,2068,1379,8843.4,18240.8,6704.7,29138.3,7969.7,8363.8,43,0,5,440000.0
6035,7500,1422,4364,6139.8,32517.6,11472.2,54662.6,16547.7,6715.0,54,0,4,265000.0
6852,4050,3238,32220,7487.6,57039.2,10061.7,58788.3,46514.9,10187.1,0,0,5,960000.0
10112,4000,2397,2200,17519.2,28090.8,16675.2,136625.8,89019.3,6110.0,0,0,2,265600.0
8705,8268,970,1335,4191.4,17283.2,3717.5,98747.6,50807.3,3254.5,27,0,2,119500.0
4177,6250,1693,860,3385.6,8752.2,4262.1,25563.5,2964.8,15461.9,27,0,5,859000.0
1308,5600,1485,8984,350.3,41476.0,1699.6,37735.0,32347.4,11078.6,60,1,4,230000.0
9106,7925,2568,0,18883.0,4472.3,3139.6,83605.7,40442.0,14484.7,10,0,4,365000.0
3452,5950,2913,3128,6402.6,17697.3,3322.3,33046.4,9693.5,10413.7,1,0,5,810000.0
3695,7150,1583,0,5757.9,9271.9,8972.5,19564.1,4162.8,10896.3,67,0,4,391000.0
4242,18077,4821,36463,2777.7,12297.4,7902.5,45747.4,6311.6,7288.0,26,0,5,1540000.0
11348,3813,1483,5218,8598.2,65979.1,7230.7,61789.0,56286.1,3389.2,26,0,5,270000.0
2198,6600,894,1566,3112.3,27611.0,9974.5,19565.0,19565.0,3236.3,26,0,2,150000.0
8966,12000,2423,1896,8934.9,13832.8,3876.3,91846.7,45491.8,4297.3,33,0,4,269900.0
4425,6720,1159,2100,2422.2,17863.8,1884.8,38843.2,14999.6,6054.5,22,0,4,345000.0
6150,7320,1352,10643,7695.6,34159.2,12589.7,55927.6,18125.1,8351.9,6,0,4,375000.0
943,26500,2021,5047,1437.3,31199.0,0.0,51091.0,51091.0,2050.3,26,0,4,346000.0
822,7724,1288,0,3457.0,37454.9,1874.1,44559.2,44559.2,8654.8,16,0,4,177000.0
5005,15120,1599,26740,6809.5,9218.0,6923.3,76682.4,29261.7,12586.3,59,0,2,340000.0
6612,3890,1624,0,927.1,45311.8,11704.3,56996.2,36945.5,274.6,36,0,5,315000.0
8356,9125,1168,4178,7973.7,23098.6,6793.4,90405.9,40566.9,1941.4,60,0,2,180000.0
5619,3140,1804,1170,3012.1,16849.8,15523.3,67704.1,17257.4,11109.6,37,0,4,375000.0
4547,8000,1878,1344,6872.8,29335.6,4584.7,47499.4,20717.1,4107.4,59,0,4,283000.0
12175,4400,2033,1662,18340.5,57598.2,34328.7,80850.6,41301.0,15789.3,32,0,4,292000.0
2538,10419,2276,20967,19170.1,3185.4,365.9,28638.1,14590.2,6873.6,91,0,4,875000.0
13592,6379,2259,2178,1639.2,41271.0,22874.9,101508.5,50442.8,18552.9,1,0,4,387000.0
9503,5000,1833,2862,20293.4,14587.1,10642.6,113950.0,67251.2,5833.7,25,0,2,183000.0
5207,16631,2629,26856,4995.0,9341.6,7336.8,65156.9,18007.8,14086.9,50,0,4,525000.0
13257,8396,2837,0,2086.3,36575.6,25408.2,88248.8,37554.6,9410.7,15,0,4,488000.0
12551,9047,2422,134,8752.5,54934.9,46691.6,91696.7,45974.4,21058.8,22,0,4,345000.0
3054,4885,1197,10580,3934.5,24720.2,1614.5,32951.3,14312.1,3656.3,60,0,4,245000.0
3675,6500,1880,2875,5631.8,9703.1,8539.2,21858.3,1898.9,12036.1,16,0,4,522500.0
7776,7500,1894,13594,19133.5,54098.4,2715.4,68008.0,68008.0,6944.1,32,0,4,255000.0
7218,7500,1135,880,1409.5,28403.1,6429.3,59459.1,59459.1,2707.1,26,0,5,192500.0
6722,6272,2935,25053,12709.0,55253.5,17166.2,60138.5,44951.7,6035.6,21,0,5,619000.0
3300,7000,1201,1215,3838.2,16939.1,939.5,37089.7,13243.7,7498.1,61,0,4,315000.0
3310,7725,1391,740,6320.2,14956.1,1186.2,34757.0,10927.1,9991.8,63,0,4,360000.0
7221,7725,1427,0,4318.8,31530.0,3969.7,59943.0,59943.0,1173.2,60,0,5,190000.0
8519,6000,1390,0,11299.0,14380.7,7705.0,104965.5,57836.9,2312.2,14,0,2,215000.0
10682,7102,1921,0,618.1,48357.4,24698.7,146607.6,96634.0,8391.7,20,0,2,145000.0
5954,4200,1964,0,7745.5,37148.0,22805.8,65365.4,19643.8,3827.3,27,0,4,320000.0
10998,9900,2010,3344,21341.9,70864.0,0.0,74284.8,71868.5,4563.5,26,0,4,425000.0
832,11200,1931,1942,5386.7,35456.4,2453.6,44357.0,44357.0,6650.2,62,0,4,168300.0
11271,8325,2518,182,19582.1,69145.4,1822.7,71035.2,68599.4,2820.4,31,0,4,430000.0
3462,19560,3510,33830,7384.7,14167.5,588.2,33534.1,9717.6,11115.5,36,0,5,1236000.0
13004,8300,2606,5535,5765.9,35235.1,28455.7,80830.4,30804.9,5190.4,31,0,4,365000.0
7643,9000,1167,2233,10726.7,47865.3,3458.1,59729.6,59729.6,465.9,59,0,5,175000.0
54,7500,4098,0,7890.7,1284.8,386.9,62834.1,57524.4,14978.8,61,0,4,715000.0
12256,5001,1839,0,8424.9,64607.9,44396.4,91159.6,50771.2,24669.7,8,0,4,349000.0
3451,6600,1075,0,5605.7,18320.5,3314.1,33808.0,10486.4,9616.8,61,0,4,305000.0
6305,5250,1542,2127,8113.9,29987.9,6114.6,49291.3,19425.2,5510.3,36,0,4,270000.0
10093,8000,3445,2640,17920.5,27665.9,16238.3,136464.8,88930.0,6413.7,0,0,2,363000.0
1481,5200,1228,1755,2987.2,38316.5,6829.8,30182.9,30182.9,9087.1,17,0,2,180000.0
4873,20038,2494,3300,3492.6,14468.7,10773.2,59932.0,11399.7,7469.8,59,0,2,587700.0
8038,8000,3441,1882,6338.6,48559.0,37457.3,94353.9,45363.5,19812.3,4,0,4,495500.0
12342,6000,2243,0,7678.2,61310.2,45772.3,91833.9,49255.3,24693.8,12,0,4,345000.0
3335,6159,1209,1709,4166.0,17081.6,128.2,36563.6,12727.5,7872.0,63,0,4,280000.0
6016,12360,2504,29924,3286.9,28849.9,9550.8,51936.0,13149.2,3127.1,40,0,4,473000.0
4926,10000,2144,504,9972.8,11444.4,2902.9,80753.6,33109.5,9068.2,23,0,4,370000.0
9138,8250,1582,1185,8645.6,14535.5,2274.4,88776.8,41625.8,4356.0,14,0,2,253000.0
5797,9610,2285,23459,4694.8,32913.0,31016.4,72386.7,23011.3,2127.1,19,0,4,465000.0
11485,6111,2040,0,1272.1,59361.8,26570.1,72964.9,46766.1,1193.4,17,0,4,359900.0
10353,3600,1863,0,19386.4,26731.1,15751.0,131324.8,83448.5,2481.2,11,0,2,197000.0
13695,5275,2046,6924,2111.8,37686.6,18933.2,99754.4,48721.6,15060.1,18,0,4,300000.0
5083,15375,2431,29964,7895.4,4626.9,4606.8,70138.7,24561.6,19550.1,21,0,4,580000.0
6645,4730,3641,8505,3259.7,41224.5,3163.0,46138.2,30789.2,2717.0,0,0,5,1125000.0
12481,7500,2015,0,13324.7,41550.3,34439.4,77248.7,30233.5,5325.2,37,0,4,320000.0
11249,9933,3525,33536,18215.0,70261.1,2369.7,71094.6,68146.8,3504.5,16,0,4,650000.0
5490,7400,1689,4308,7681.2,22008.5,15638.1,77942.8,27041.6,3957.9,16,0,2,242000.0
768,7950,1356,0,4443.2,36582.3,1204.3,41818.3,41818.3,7733.1,66,0,4,150000.0
2065,3600,863,1120,2226.1,32373.5,8864.9,23890.6,23890.6,7074.6,58,0,2,75000.0
13238,2250,2239,0,231.8,34568.9,23061.0,88054.7,37148.3,7944.3,16,0,4,280000.0
11687,7000,2566,8725,12029.6,61530.1,31955.1,79287.2,44827.8,10703.2,0,0,2,409900.0
7311,14136,2814,24294,1379.2,10840.8,198.7,57932.0,57932.0,4529.6,47,0,4,725000.0
8477,6000,1621,2784,6917.3,24029.7,7958.7,103483.1,54136.1,11042.1,15,0,2,246000.0
13845,9145,1619,960,3527.7,38356.6,24652.3,94388.5,43437.4,13396.7,32,0,4,305000.0
4524,10800,1715,1950,4531.2,26480.0,2411.9,45712.4,18365.4,1808.7,45,0,4,205000.0
11568,9203,2878,42002,6337.5,57417.8,25801.9,72968.2,43255.8,4128.0,30,0,4,331100.0
10524,4121,1643,0,22053.0,25257.8,15770.0,127183.5,79183.8,737.7,12,0,2,200000.0
2717,8100,1583,18455,4146.9,34952.5,4646.7,35710.1,24968.7,8573.1,65,1,5,350000.0
2079,4000,959,892,1113.3,33545.3,8162.6,25074.0,25074.0,7523.2,28,0,2,90000.0
11581,7600,2095,646,5624.8,57465.3,25625.4,72718.4,43583.6,3508.6,12,0,4,362500.0
8914,3866,1792,0,7955.0,13861.2,2112.9,93867.2,47240.7,2862.6,19,0,4,230000.0
